11,499,1
21,499,1
31,499,1
90,496,4
51,498,2
328,477,23
689,427,73
451,348,152
474,277,223
399,163,337
339,56,444
286,17,483
252,8,492
267,0,500
286,0,500
167,0,500
171,0,500
181,0,500
191,0,500
