11,699,1
21,699,1
41,697,3
78,692,8
162,676,24
270,629,71
364,481,219
482,244,456
409,72,628
228,18,682
220,3,697
158,0,700
174,0,700
141,0,700
151,0,700
161,0,700
171,0,700
181,0,700
191,0,700
